customer_id,segment,contract_type,sales_channel,region,product_tier,tenure_months,monthly_revenue_gbp,support_tickets_90d,usage_index,nps_score,payment_failures_90d,discount_pct,days_since_last_login,churned,annual_revenue_gbp,risk_score,risk_band,revenue_at_risk_gbp,retention_priority
CUST-01831,Mid-Market,24 Month,Partner,India,Basic,44,16.55,0,0.241,26,0,12.2,49,0,198.6,4,Medium,88.27,P3
CUST-01832,Consumer,24 Month,Direct Sales,UK,Standard,66,105.8,2,0.692,-78,0,10.3,1,0,1269.6,1,Low,141.07,P4
CUST-01833,Mid-Market,Month-to-Month,Retail,US,Standard,17,39.34,1,0.786,63,2,18.9,27,1,472.08,3,Medium,0.0,P3
CUST-01834,Consumer,12 Month,Online,UAE,Basic,28,35.79,2,0.546,-28,1,10.4,6,0,429.48,3,Medium,143.16,P3
CUST-01835,Mid-Market,Month-to-Month,Retail,UAE,Premium,71,90.61,3,0.485,17,0,4.5,25,0,1087.32,2,Low,241.63,P4
CUST-01836,SMB,Month-to-Month,Partner,US,Premium,33,29.68,3,0.481,62,0,7.1,9,0,356.16,2,Low,79.15,P4
CUST-01837,Mid-Market,24 Month,Direct Sales,UK,Standard,16,47.08,2,0.6,-72,0,9.1,31,0,564.96,3,Medium,188.32,P3
CUST-01838,Mid-Market,24 Month,Online,India,Premium,34,47.46,0,0.561,58,0,2.7,56,0,569.52,2,Low,126.56,P4
CUST-01839,Consumer,12 Month,Online,UK,Standard,56,95.26,1,0.533,-64,0,12.1,18,0,1143.12,1,Low,127.01,P4
CUST-01840,SMB,12 Month,Online,UK,Premium,48,131.22,1,0.915,61,0,13.9,4,0,1574.64,0,Low,0.0,P4
CUST-01841,Consumer,Month-to-Month,Direct Sales,UAE,Enterprise,38,157.58,1,0.536,-92,1,1.0,39,0,1890.96,6,High,1260.64,P1
CUST-01842,Enterprise,Month-to-Month,Retail,India,Basic,32,65.54,1,0.395,-37,0,9.8,38,1,786.48,4,Medium,0.0,P3
CUST-01843,SMB,12 Month,Direct Sales,India,Enterprise,51,41.62,0,0.35,67,0,4.8,16,0,499.44,0,Low,0.0,P4
CUST-01844,SMB,Month-to-Month,Online,US,Standard,55,48.75,3,0.755,51,0,5.8,13,0,585.0,2,Low,130.0,P4
CUST-01845,Enterprise,12 Month,Online,UAE,Basic,53,154.81,0,0.796,-89,1,15.0,33,0,1857.72,5,High,1032.07,P2
CUST-01846,SMB,Month-to-Month,Online,Germany,Basic,25,22.02,2,0.433,-28,0,15.6,5,0,264.24,2,Low,58.72,P4
CUST-01847,Consumer,12 Month,Online,US,Basic,4,100.08,0,0.351,-35,0,8.6,47,0,1200.96,3,Medium,400.32,P3
CUST-01848,Mid-Market,Month-to-Month,Online,UAE,Basic,35,119.51,2,0.219,-69,0,1.8,18,1,1434.12,4,Medium,0.0,P2
CUST-01849,Enterprise,12 Month,Online,India,Standard,56,51.4,1,0.727,93,0,10.5,29,0,616.8,0,Low,0.0,P4
CUST-01850,Consumer,12 Month,Online,US,Basic,22,29.19,3,0.926,3,0,5.0,15,0,350.28,1,Low,38.92,P4
CUST-01851,SMB,24 Month,Direct Sales,UAE,Basic,62,80.81,1,0.526,-20,0,4.4,33,0,969.72,3,Medium,323.24,P3
CUST-01852,Enterprise,Month-to-Month,Partner,Germany,Premium,67,102.84,2,0.87,46,0,8.7,50,0,1234.08,3,Medium,411.36,P3
CUST-01853,SMB,Month-to-Month,Partner,Germany,Standard,66,120.6,3,0.806,59,0,13.2,44,0,1447.2,4,Medium,643.2,P2
CUST-01854,Consumer,Month-to-Month,Direct Sales,UAE,Standard,67,69.16,2,0.689,86,0,9.8,54,0,829.92,3,Medium,276.64,P3
CUST-01855,Mid-Market,24 Month,Direct Sales,UK,Enterprise,63,46.04,3,0.151,-91,0,13.8,43,0,552.48,6,High,368.32,P3
CUST-01856,Consumer,12 Month,Direct Sales,UAE,Premium,5,40.54,4,0.22,-45,0,19.5,0,0,486.48,4,Medium,216.21,P3
CUST-01857,Consumer,12 Month,Retail,US,Premium,35,40.66,2,0.119,12,0,14.2,44,1,487.92,4,Medium,0.0,P3
CUST-01858,Consumer,Month-to-Month,Retail,UAE,Enterprise,67,43.4,4,0.4,58,0,7.5,45,0,520.8,4,Medium,231.47,P3
CUST-01859,Consumer,24 Month,Online,Germany,Standard,16,57.76,2,0.967,50,2,4.9,6,0,693.12,2,Low,154.03,P4
CUST-01860,Enterprise,24 Month,Direct Sales,US,Standard,13,48.23,2,0.317,-89,0,2.6,15,0,578.76,3,Medium,192.92,P3
CUST-01861,Enterprise,12 Month,Retail,UK,Basic,3,26.96,3,0.249,-94,1,10.7,20,1,323.52,6,High,0.0,P3
CUST-01862,Consumer,12 Month,Online,UAE,Premium,71,103.1,0,0.611,-60,0,10.3,27,0,1237.2,1,Low,137.47,P4
CUST-01863,Mid-Market,Month-to-Month,Online,UAE,Premium,53,52.11,3,0.545,-54,0,27.2,19,0,625.32,3,Medium,208.44,P3
CUST-01864,Enterprise,Month-to-Month,Online,India,Premium,17,29.45,2,0.33,50,0,1.0,11,0,353.4,3,Medium,117.8,P3
CUST-01865,SMB,24 Month,Retail,India,Standard,58,87.28,6,0.55,8,0,5.7,33,0,1047.36,3,Medium,349.12,P3
CUST-01866,SMB,12 Month,Direct Sales,UK,Basic,52,40.42,3,0.485,7,2,8.9,7,0,485.04,3,Medium,161.68,P3
CUST-01867,Enterprise,24 Month,Partner,UK,Basic,9,43.83,0,0.703,-55,0,5.3,44,0,525.96,3,Medium,175.32,P3
CUST-01868,Consumer,24 Month,Direct Sales,UK,Premium,12,99.5,2,0.476,38,0,9.0,49,0,1194.0,2,Low,265.33,P4
CUST-01869,Mid-Market,Month-to-Month,Partner,US,Standard,43,69.34,3,0.354,31,0,0.7,4,0,832.08,2,Low,184.91,P4
CUST-01870,Mid-Market,12 Month,Online,US,Premium,32,89.0,2,0.395,70,0,7.1,0,0,1068.0,0,Low,0.0,P4
CUST-01871,Mid-Market,Month-to-Month,Partner,US,Standard,19,23.32,1,0.901,93,0,2.2,21,1,279.84,1,Low,0.0,P4
CUST-01872,Enterprise,Month-to-Month,Direct Sales,Germany,Standard,40,34.65,1,0.594,-42,1,1.6,17,0,415.8,4,Medium,184.8,P3
CUST-01873,Mid-Market,Month-to-Month,Online,UK,Standard,20,77.07,3,0.731,-100,1,8.3,1,0,924.84,5,High,513.8,P2
CUST-01874,Consumer,Month-to-Month,Direct Sales,India,Standard,34,71.91,1,0.357,-74,0,2.1,3,0,862.92,2,Low,191.76,P4
CUST-01875,SMB,24 Month,Online,India,Standard,50,48.19,0,0.606,26,0,12.5,48,0,578.28,2,Low,128.51,P4
CUST-01876,SMB,12 Month,Online,India,Basic,3,66.62,3,0.849,-62,1,2.9,24,1,799.44,4,Medium,0.0,P3
CUST-01877,Enterprise,24 Month,Direct Sales,India,Standard,48,64.73,3,0.715,12,0,4.6,18,0,776.76,1,Low,86.31,P4
CUST-01878,Consumer,24 Month,Retail,US,Basic,12,41.57,2,0.426,-49,1,8.9,16,0,498.84,3,Medium,166.28,P3
CUST-01879,Enterprise,24 Month,Retail,India,Basic,2,36.53,2,0.835,21,1,15.8,50,0,438.36,4,Medium,194.83,P3
CUST-01880,Enterprise,12 Month,Direct Sales,US,Enterprise,70,38.52,3,0.338,9,0,18.8,4,0,462.24,3,Medium,154.08,P3
CUST-01881,Consumer,12 Month,Online,India,Standard,19,104.84,2,0.591,-52,0,3.7,46,0,1258.08,3,Medium,419.36,P3
CUST-01882,Consumer,12 Month,Retail,US,Standard,48,92.93,1,0.481,-77,0,6.0,11,0,1115.16,1,Low,123.91,P4
CUST-01883,SMB,24 Month,Direct Sales,UK,Standard,4,89.06,2,0.599,11,1,0.8,7,0,1068.72,2,Low,237.49,P4
CUST-01884,Enterprise,24 Month,Retail,UK,Premium,68,15.14,1,0.428,-92,1,7.8,15,0,181.68,3,Medium,60.56,P3
CUST-01885,Consumer,12 Month,Retail,US,Enterprise,3,31.45,1,0.644,9,1,1.4,7,0,377.4,2,Low,83.87,P4
CUST-01886,SMB,12 Month,Direct Sales,Germany,Premium,8,22.98,0,0.559,-78,0,6.0,46,0,275.76,3,Medium,91.92,P3
CUST-01887,Enterprise,24 Month,Direct Sales,Germany,Basic,39,34.85,2,0.433,50,0,13.0,50,0,418.2,2,Low,92.93,P4
CUST-01888,SMB,12 Month,Online,UK,Standard,17,50.92,1,0.592,28,0,7.8,27,0,611.04,0,Low,0.0,P4
CUST-01889,Enterprise,24 Month,Direct Sales,UK,Enterprise,33,51.36,4,0.635,-41,0,3.8,35,1,616.32,4,Medium,0.0,P3
CUST-01890,Mid-Market,24 Month,Retail,Germany,Standard,7,122.91,0,0.385,45,1,1.9,42,1,1474.92,4,Medium,0.0,P2
CUST-01891,SMB,24 Month,Online,Germany,Enterprise,44,73.28,2,0.659,17,1,10.9,22,0,879.36,2,Low,195.41,P4
CUST-01892,Consumer,12 Month,Online,US,Standard,11,99.26,0,0.391,4,1,10.9,60,0,1191.12,4,Medium,529.39,P2
CUST-01893,Consumer,Month-to-Month,Retail,US,Enterprise,8,53.56,3,0.874,56,0,20.5,7,0,642.72,2,Low,142.83,P4
CUST-01894,Mid-Market,Month-to-Month,Online,Germany,Premium,15,107.55,1,0.558,-67,2,8.5,25,0,1290.6,4,Medium,573.6,P2
CUST-01895,SMB,24 Month,Retail,UAE,Standard,13,156.26,1,0.431,11,1,10.6,58,0,1875.12,4,Medium,833.39,P2
CUST-01896,Consumer,Month-to-Month,Direct Sales,US,Enterprise,12,37.59,0,0.179,-70,0,7.3,29,1,451.08,4,Medium,0.0,P3
CUST-01897,Consumer,Month-to-Month,Retail,India,Standard,4,41.93,1,0.452,74,0,0.8,2,1,503.16,1,Low,0.0,P4
CUST-01898,Consumer,Month-to-Month,Direct Sales,Germany,Standard,25,95.34,0,0.747,-24,0,3.8,56,0,1144.08,4,Medium,508.48,P2
CUST-01899,Consumer,12 Month,Direct Sales,India,Premium,67,69.42,2,0.132,-8,0,15.1,11,0,833.04,3,Medium,277.68,P3
CUST-01900,Consumer,12 Month,Retail,UK,Basic,1,73.82,1,0.918,7,0,3.4,37,0,885.84,2,Low,196.85,P4
CUST-01901,SMB,Month-to-Month,Partner,UK,Standard,42,62.18,3,0.432,37,0,12.6,19,0,746.16,2,Low,165.81,P4
CUST-01902,Enterprise,12 Month,Partner,UK,Standard,47,60.02,4,0.778,22,0,12.3,53,0,720.24,3,Medium,240.08,P3
CUST-01903,Mid-Market,Month-to-Month,Direct Sales,US,Enterprise,30,125.46,1,0.849,90,0,4.2,45,0,1505.52,3,Medium,501.84,P3
CUST-01904,Mid-Market,Month-to-Month,Online,UAE,Basic,57,133.56,1,0.495,-63,0,6.2,22,0,1602.72,2,Low,356.16,P4
CUST-01905,Consumer,Month-to-Month,Direct Sales,India,Standard,17,52.79,1,0.079,-65,0,3.1,41,0,633.48,6,High,422.32,P3
CUST-01906,Consumer,Month-to-Month,Online,UK,Standard,23,56.9,2,0.128,-84,1,2.5,18,1,682.8,6,High,0.0,P3
CUST-01907,Mid-Market,Month-to-Month,Direct Sales,India,Enterprise,28,58.69,2,0.174,-69,2,7.0,5,0,704.28,6,High,469.52,P3
CUST-01908,Consumer,12 Month,Partner,Germany,Enterprise,3,42.56,4,0.402,62,0,7.2,51,0,510.72,3,Medium,170.24,P3
CUST-01909,Mid-Market,24 Month,Online,India,Premium,66,57.24,3,0.288,-67,1,9.7,38,0,686.88,8,Critical,610.56,P3
CUST-01910,Consumer,12 Month,Direct Sales,US,Standard,33,49.59,1,0.571,-28,0,4.1,34,0,595.08,3,Medium,198.36,P3
CUST-01911,Consumer,24 Month,Online,UK,Basic,9,48.59,0,0.349,-63,0,5.7,6,0,583.08,3,Medium,194.36,P3
CUST-01912,Mid-Market,Month-to-Month,Direct Sales,US,Basic,31,30.91,4,0.336,-1,2,4.9,13,1,370.92,7,Critical,0.0,P3
CUST-01913,SMB,24 Month,Retail,UK,Premium,22,52.32,6,0.456,24,0,1.8,36,0,627.84,3,Medium,209.28,P3
CUST-01914,Mid-Market,Month-to-Month,Direct Sales,Germany,Standard,51,59.35,2,0.899,68,0,20.1,55,0,712.2,3,Medium,237.4,P3
CUST-01915,Mid-Market,24 Month,Online,UK,Premium,19,34.4,3,0.47,35,0,9.2,54,0,412.8,3,Medium,137.6,P3
CUST-01916,Enterprise,Month-to-Month,Online,US,Standard,51,64.67,3,0.574,86,1,8.4,23,0,776.04,4,Medium,344.91,P3
CUST-01917,Enterprise,12 Month,Partner,US,Standard,48,69.29,3,0.902,70,1,6.7,16,0,831.48,3,Medium,277.16,P3
CUST-01918,Consumer,Month-to-Month,Online,India,Basic,55,65.95,1,0.436,-74,0,6.8,22,1,791.4,2,Low,0.0,P4
CUST-01919,Consumer,12 Month,Direct Sales,US,Premium,53,49.24,1,0.766,-87,0,15.1,33,0,590.88,3,Medium,196.96,P3
CUST-01920,Enterprise,24 Month,Direct Sales,US,Basic,19,43.77,2,0.351,60,0,0.9,27,1,525.24,0,Low,0.0,P4
CUST-01921,SMB,12 Month,Partner,UK,Standard,54,42.43,3,0.278,-33,0,2.4,36,0,509.16,6,High,339.44,P3
CUST-01922,Mid-Market,12 Month,Retail,UAE,Basic,8,47.33,3,0.568,-59,0,3.7,21,0,567.96,2,Low,126.21,P4
CUST-01923,Consumer,Month-to-Month,Online,US,Basic,56,128.77,2,0.931,70,0,10.6,50,0,1545.24,3,Medium,515.08,P3
CUST-01924,SMB,Month-to-Month,Direct Sales,UK,Premium,11,62.41,3,0.361,39,1,6.6,50,0,748.92,6,High,499.28,P3
CUST-01925,Consumer,Month-to-Month,Direct Sales,Germany,Basic,53,54.97,0,0.171,68,1,7.2,21,0,659.64,5,High,366.47,P3
CUST-01926,Consumer,Month-to-Month,Direct Sales,UK,Basic,10,47.52,1,0.248,-55,0,6.7,49,1,570.24,6,High,0.0,P3
CUST-01927,SMB,12 Month,Online,India,Basic,43,68.26,1,0.844,70,0,5.8,4,0,819.12,0,Low,0.0,P4
CUST-01928,Mid-Market,Month-to-Month,Partner,India,Standard,50,36.4,1,0.564,-91,0,6.7,23,0,436.8,2,Low,97.07,P4
CUST-01929,Consumer,Month-to-Month,Partner,US,Basic,44,138.36,2,0.264,-84,1,5.1,60,1,1660.32,8,Critical,0.0,P1
CUST-01930,Consumer,Month-to-Month,Online,UAE,Standard,62,102.76,1,0.433,93,0,2.9,32,1,1233.12,3,Medium,0.0,P3
CUST-01931,Enterprise,Month-to-Month,Retail,Germany,Enterprise,50,28.2,3,0.597,-35,1,4.0,24,0,338.4,5,High,188.0,P3
CUST-01932,SMB,Month-to-Month,Direct Sales,Germany,Enterprise,64,104.54,2,0.308,80,2,12.9,20,0,1254.48,5,High,696.93,P2
CUST-01933,Consumer,12 Month,Online,Germany,Premium,43,124.12,1,0.685,-100,0,10.3,37,0,1489.44,3,Medium,496.48,P3
CUST-01934,Enterprise,12 Month,Retail,UK,Standard,16,96.1,1,0.236,-16,0,12.9,44,0,1153.2,5,High,640.67,P2
CUST-01935,SMB,24 Month,Online,UAE,Enterprise,31,74.59,1,0.512,30,0,4.0,57,0,895.08,2,Low,198.91,P4
CUST-01936,Consumer,Month-to-Month,Partner,US,Standard,49,37.86,3,0.668,-24,1,12.2,11,1,454.32,5,High,0.0,P3
CUST-01937,Mid-Market,Month-to-Month,Online,Germany,Premium,17,44.79,4,0.915,58,0,4.7,43,0,537.48,4,Medium,238.88,P3
CUST-01938,SMB,Month-to-Month,Direct Sales,Germany,Premium,11,40.3,1,0.652,-33,0,6.9,20,0,483.6,2,Low,107.47,P4
CUST-01939,Enterprise,24 Month,Direct Sales,US,Basic,49,57.99,2,0.712,28,0,7.0,29,0,695.88,0,Low,0.0,P4
CUST-01940,Mid-Market,Month-to-Month,Retail,UK,Standard,14,37.97,2,0.14,59,1,0.6,36,0,455.64,7,Critical,354.39,P3
CUST-01941,Consumer,Month-to-Month,Online,UK,Standard,44,85.58,2,0.488,-76,0,2.4,58,1,1026.96,4,Medium,0.0,P2
CUST-01942,SMB,Month-to-Month,Retail,UK,Standard,50,118.63,5,0.1,-7,0,3.1,20,0,1423.56,5,High,790.87,P2
CUST-01943,Consumer,Month-to-Month,Partner,India,Standard,40,53.59,2,0.323,93,0,2.4,6,0,643.08,3,Medium,214.36,P3
CUST-01944,Consumer,12 Month,Online,US,Standard,46,61.23,0,0.567,-45,0,20.7,58,0,734.76,3,Medium,244.92,P3
CUST-01945,Enterprise,12 Month,Retail,UK,Basic,55,87.41,4,0.551,-34,0,2.5,30,0,1048.92,2,Low,233.09,P4
CUST-01946,Consumer,Month-to-Month,Retail,Germany,Premium,33,40.22,2,0.663,-91,2,18.7,60,0,482.64,6,High,321.76,P3
CUST-01947,Consumer,12 Month,Online,India,Standard,38,37.31,2,0.471,14,0,5.5,35,0,447.72,2,Low,99.49,P4
CUST-01948,Consumer,Month-to-Month,Direct Sales,UAE,Basic,19,46.01,1,0.339,43,0,14.6,11,0,552.12,3,Medium,184.04,P3
CUST-01949,Consumer,12 Month,Partner,Germany,Enterprise,69,73.93,1,0.52,38,0,4.9,18,0,887.16,0,Low,0.0,P4
CUST-01950,SMB,12 Month,Online,US,Premium,14,59.55,1,0.477,12,0,21.0,34,0,714.6,2,Low,158.8,P4
CUST-01951,Consumer,12 Month,Online,UK,Standard,37,236.35,4,0.816,-77,0,2.2,52,0,2836.2,4,Medium,1260.53,P2
CUST-01952,SMB,24 Month,Direct Sales,India,Basic,13,48.75,2,0.487,28,0,19.0,52,0,585.0,2,Low,130.0,P4
CUST-01953,Consumer,Month-to-Month,Online,US,Standard,50,35.6,0,0.443,-49,0,9.3,18,0,427.2,2,Low,94.93,P4
CUST-01954,Enterprise,24 Month,Online,UK,Premium,33,37.27,4,0.556,43,0,6.6,0,0,447.24,1,Low,49.69,P4
CUST-01955,Mid-Market,Month-to-Month,Partner,US,Premium,20,26.65,0,0.6,-12,0,16.8,0,0,319.8,2,Low,71.07,P4
CUST-01956,SMB,24 Month,Direct Sales,Germany,Basic,32,22.66,2,0.128,23,1,17.9,14,0,271.92,4,Medium,120.85,P3
CUST-01957,Mid-Market,Month-to-Month,Online,India,Enterprise,39,79.29,3,0.161,87,0,2.9,22,1,951.48,4,Medium,0.0,P2
CUST-01958,SMB,12 Month,Direct Sales,UAE,Standard,44,35.08,0,0.414,45,0,20.2,22,0,420.96,0,Low,0.0,P4
CUST-01959,SMB,Month-to-Month,Direct Sales,US,Standard,47,67.89,1,0.42,-49,0,6.2,10,0,814.68,2,Low,181.04,P4
CUST-01960,SMB,24 Month,Partner,India,Standard,8,51.52,2,0.127,13,0,8.1,4,0,618.24,2,Low,137.39,P4
CUST-01961,Enterprise,12 Month,Online,India,Standard,28,34.28,4,0.875,46,1,5.4,21,1,411.36,3,Medium,0.0,P3
CUST-01962,SMB,24 Month,Online,US,Standard,62,67.36,0,0.839,-58,0,1.3,48,0,808.32,3,Medium,269.44,P3
CUST-01963,Consumer,Month-to-Month,Direct Sales,Germany,Premium,30,66.92,3,0.473,61,0,7.3,13,0,803.04,2,Low,178.45,P4
CUST-01964,Consumer,12 Month,Partner,US,Standard,29,26.0,0,0.717,77,1,7.1,0,0,312.0,2,Low,69.33,P4
CUST-01965,Consumer,Month-to-Month,Direct Sales,Germany,Premium,53,31.07,3,0.364,37,1,4.6,38,0,372.84,6,High,248.56,P3
CUST-01966,Consumer,12 Month,Direct Sales,Germany,Standard,25,166.77,2,0.344,-40,1,6.4,31,0,2001.24,7,Critical,1556.52,P1
CUST-01967,Consumer,24 Month,Partner,UAE,Standard,70,46.83,5,0.155,17,0,2.8,22,0,561.96,3,Medium,187.32,P3
CUST-01968,SMB,Month-to-Month,Direct Sales,US,Basic,21,80.53,2,0.675,-78,0,20.8,10,0,966.36,2,Low,214.75,P4
CUST-01969,SMB,Month-to-Month,Retail,UK,Basic,63,58.35,1,0.569,25,0,17.4,37,0,700.2,3,Medium,233.4,P3
CUST-01970,SMB,Month-to-Month,Direct Sales,Germany,Basic,13,88.99,1,0.69,17,1,1.0,11,0,1067.88,3,Medium,355.96,P3
CUST-01971,Consumer,Month-to-Month,Direct Sales,UAE,Basic,44,122.02,2,0.3,-60,0,1.7,44,0,1464.24,6,High,976.16,P2
CUST-01972,Consumer,Month-to-Month,Direct Sales,UK,Basic,69,94.72,3,0.568,-28,0,6.4,32,0,1136.64,5,High,631.47,P2
CUST-01973,SMB,24 Month,Direct Sales,India,Standard,5,54.53,2,0.569,61,0,13.5,26,1,654.36,0,Low,0.0,P4
CUST-01974,SMB,Month-to-Month,Direct Sales,Germany,Basic,69,100.14,2,0.804,-74,1,4.2,57,0,1201.68,6,High,801.12,P2
CUST-01975,Consumer,Month-to-Month,Partner,India,Basic,29,78.93,4,0.688,-1,1,11.2,44,0,947.16,7,Critical,736.68,P2
CUST-01976,SMB,24 Month,Partner,UK,Standard,64,33.14,2,0.516,76,0,5.2,2,0,397.68,0,Low,0.0,P4
CUST-01977,Mid-Market,Month-to-Month,Partner,India,Standard,1,27.84,1,0.553,-51,0,17.1,1,0,334.08,2,Low,74.24,P4
CUST-01978,SMB,24 Month,Partner,UK,Standard,20,38.31,1,0.536,-26,0,14.2,38,0,459.72,3,Medium,153.24,P3
CUST-01979,Enterprise,Month-to-Month,Retail,UK,Premium,39,76.3,2,0.383,-66,0,4.6,52,0,915.6,4,Medium,406.93,P2
CUST-01980,Consumer,12 Month,Online,US,Standard,40,21.04,2,0.419,-88,0,11.3,52,0,252.48,3,Medium,84.16,P3
CUST-01981,Consumer,Month-to-Month,Online,US,Standard,23,36.28,5,0.207,35,0,11.2,12,0,435.36,4,Medium,193.49,P3
CUST-01982,Consumer,12 Month,Retail,Germany,Standard,24,33.55,0,0.611,-28,0,3.3,41,0,402.6,3,Medium,134.2,P3
CUST-01983,SMB,Month-to-Month,Online,UK,Premium,8,38.83,2,0.123,-86,0,8.7,11,0,465.96,4,Medium,207.09,P3
CUST-01984,Consumer,Month-to-Month,Online,Germany,Premium,26,39.83,0,0.334,-99,0,6.1,7,0,477.96,4,Medium,212.43,P3
CUST-01985,Enterprise,24 Month,Partner,US,Basic,25,55.0,1,0.638,-41,0,9.9,5,0,660.0,1,Low,73.33,P4
CUST-01986,Consumer,Month-to-Month,Direct Sales,UK,Basic,42,86.38,2,0.152,-67,1,10.8,59,0,1036.56,8,Critical,921.39,P2
CUST-01987,Enterprise,Month-to-Month,Partner,US,Standard,71,109.35,0,0.12,78,0,17.7,1,0,1312.2,3,Medium,437.4,P3
CUST-01988,Consumer,Month-to-Month,Partner,UK,Standard,46,191.96,1,0.621,80,0,4.8,36,0,2303.52,3,Medium,767.84,P3
CUST-01989,Consumer,12 Month,Online,US,Standard,30,33.22,3,0.729,-86,1,5.8,1,0,398.64,4,Medium,177.17,P3
CUST-01990,Enterprise,12 Month,Retail,India,Standard,9,69.62,1,0.821,47,0,6.6,22,0,835.44,0,Low,0.0,P4
CUST-01991,SMB,12 Month,Online,UK,Standard,49,37.23,1,0.798,84,0,0.8,17,0,446.76,0,Low,0.0,P4
CUST-01992,Enterprise,12 Month,Partner,India,Standard,56,48.04,2,0.789,-45,0,10.9,43,0,576.48,3,Medium,192.16,P3
CUST-01993,Consumer,12 Month,Direct Sales,US,Standard,18,85.93,2,0.919,18,0,4.9,25,0,1031.16,0,Low,0.0,P4
CUST-01994,SMB,24 Month,Online,India,Premium,72,47.55,4,0.292,4,0,1.4,51,0,570.6,5,High,317.0,P3
CUST-01995,Consumer,24 Month,Partner,UK,Premium,49,105.28,1,0.026,-88,0,1.6,5,0,1263.36,3,Medium,421.12,P3
CUST-01996,SMB,24 Month,Online,UK,Standard,3,60.02,0,0.566,40,0,20.8,39,0,720.24,2,Low,160.05,P4
CUST-01997,SMB,Month-to-Month,Retail,US,Enterprise,60,127.8,2,0.502,26,1,4.2,4,0,1533.6,3,Medium,511.2,P3
CUST-01998,SMB,Month-to-Month,Retail,India,Premium,54,34.63,4,0.559,-35,0,3.5,7,0,415.56,3,Medium,138.52,P3
CUST-01999,Enterprise,Month-to-Month,Direct Sales,UK,Premium,9,88.7,7,0.332,35,0,2.1,12,0,1064.4,4,Medium,473.07,P2
CUST-02000,SMB,12 Month,Direct Sales,Germany,Standard,71,31.57,5,0.882,4,0,6.3,14,0,378.84,1,Low,42.09,P4
CUST-02001,SMB,12 Month,Retail,UK,Standard,1,23.58,3,0.451,-7,0,1.8,43,0,282.96,4,Medium,125.76,P3
CUST-02002,Enterprise,12 Month,Retail,UK,Premium,60,33.55,0,0.69,-70,0,5.6,5,0,402.6,1,Low,44.73,P4
CUST-02003,Consumer,24 Month,Retail,UAE,Basic,66,22.33,2,0.222,-82,0,3.3,22,0,267.96,3,Medium,89.32,P3
CUST-02004,SMB,Month-to-Month,Partner,US,Basic,45,61.97,4,0.249,-77,0,12.6,1,0,743.64,5,High,413.13,P3
CUST-02005,SMB,24 Month,Online,UK,Standard,52,219.67,2,0.676,9,1,15.2,25,0,2636.04,2,Low,585.79,P4
CUST-02006,Consumer,24 Month,Direct Sales,UAE,Enterprise,11,40.52,0,0.868,-6,0,7.6,10,0,486.24,1,Low,54.03,P4
CUST-02007,Consumer,24 Month,Online,UK,Standard,47,36.05,2,0.529,-57,0,2.6,13,0,432.6,1,Low,48.07,P4
CUST-02008,Mid-Market,Month-to-Month,Retail,UK,Premium,11,58.16,2,0.317,-22,0,7.4,16,1,697.92,4,Medium,0.0,P3
CUST-02009,Enterprise,24 Month,Partner,US,Premium,36,45.03,3,0.761,-45,0,0.9,30,0,540.36,2,Low,120.08,P4
CUST-02010,SMB,24 Month,Online,US,Standard,30,18.69,2,0.495,-10,0,6.8,41,0,224.28,3,Medium,74.76,P3
CUST-02011,Consumer,Month-to-Month,Online,UAE,Basic,60,108.99,2,0.602,100,0,7.1,33,0,1307.88,3,Medium,435.96,P3
CUST-02012,Consumer,Month-to-Month,Direct Sales,Germany,Enterprise,58,81.98,3,0.539,-43,0,9.9,14,0,983.76,3,Medium,327.92,P3
CUST-02013,Consumer,Month-to-Month,Direct Sales,UAE,Basic,66,46.57,4,0.161,-39,0,2.5,52,1,558.84,7,Critical,0.0,P3
CUST-02014,SMB,24 Month,Retail,UAE,Basic,15,104.09,1,0.066,-2,0,13.4,4,0,1249.08,3,Medium,416.36,P3
CUST-02015,Consumer,Month-to-Month,Partner,UK,Enterprise,66,45.78,2,0.358,11,0,11.7,9,0,549.36,1,Low,61.04,P4
CUST-02016,Consumer,Month-to-Month,Online,UK,Standard,6,66.22,1,0.383,98,0,9.9,30,1,794.64,1,Low,0.0,P4
CUST-02017,Consumer,12 Month,Online,UK,Basic,36,160.1,1,0.749,-52,1,3.9,17,0,1921.2,3,Medium,640.4,P3
CUST-02018,SMB,24 Month,Direct Sales,UK,Enterprise,28,27.14,3,0.344,-88,0,9.3,14,0,325.68,4,Medium,144.75,P3
CUST-02019,SMB,24 Month,Retail,UAE,Enterprise,22,48.01,0,0.544,-77,0,7.9,54,0,576.12,3,Medium,192.04,P3
CUST-02020,Enterprise,Month-to-Month,Direct Sales,UK,Premium,28,101.53,2,0.255,78,1,17.5,7,0,1218.36,5,High,676.87,P2
CUST-02021,Consumer,Month-to-Month,Partner,UK,Basic,14,13.59,3,0.505,-88,0,9.1,55,1,163.08,5,High,0.0,P3
CUST-02022,SMB,12 Month,Retail,UK,Standard,6,36.17,1,0.689,-64,0,21.1,33,0,434.04,3,Medium,144.68,P3
CUST-02023,SMB,Month-to-Month,Partner,Germany,Standard,1,33.26,2,0.481,-83,0,6.9,30,0,399.12,2,Low,88.69,P4
CUST-02024,Consumer,Month-to-Month,Online,UAE,Standard,64,119.94,2,0.592,-25,1,5.2,55,0,1439.28,6,High,959.52,P2
